user_id,full_name,pan,aadhaar,date_of_birth,city,state,monthly_income,occupation,signup_timestamp,kyc_status,risk_segment,is_valid_pan,is_valid_aadhaar
USR99525,Sarthak Datta,INHSY5763Y,3514-4334-9703,1994-01-26 00:00:00,Jaipur,Rajasthan,37309.0,Self Employed,2024-11-16 21:49:00,VERIFIED,MEDIUM,True,True
USR45183,Divya Golla,JOCHM5769O,1294-2541-1131,1978-07-24 00:00:00,Amritsar,Punjab,30527.0,Gig Worker,2024-11-04 00:00:00,VERIFIED,HIGH,True,True
USR76020,Quincy Raj,DAMCL5191C,,1962-10-05 00:00:00,Bengaluru,Karnataka,20762.0,Farmer,,VERIFIED,UNKNOWN,True,False
USR24315,Yashodhara Pandit,QKHRM9456W,9448-9962-6684,1982-01-05 00:00:00,Hyderabad,Telangana,59800.0,Freelancer,2025-04-27 21:29:18,VERIFIED,HIGH,True,True
USR89994,Xiti Chahal,XWJIP7697M,1222-3532-8021,1975-05-31 00:00:00,Pune,Maharashtra,16541.0,Salaried,2024-05-05 00:00:00,VERIFIED,LOW,True,True
USR42013,Abhiram 00Mmen,SOPXH1638E,6692-1721-0975,1965-08-31 00:00:00,Jaipur,Rajasthan,24323.0,Farmer,2025-10-16 00:00:00,VERIFIED,LOW,True,True
USR27133,Baljiwan Saini,FHSHJ8276R,9468-4198-2225,2004-08-29 00:00:00,Chennai,Tamil Nadu,22542.0,Freelancer,2025-12-07 06:19:00,VERIFIED,LOW,True,True
USR40224,Waida Bansal,BTKTU0947L,6693-4766-0197,1971-01-14 00:00:00,Jalandhar,Punjab,,Self Employed,2025-11-11 21:52:30,VERIFIED,UNKNOWN,True,True
USR24271,Wakeetazachariah,MFJDD8698N,7147-8375-7819,1982-04-30 15:24:09,Ludhiana,Punjab,33201.0,Self Employed,2025-08-17 09:08:48,VERIFIED,LOW,True,True
USR19034,Abeer Dhingra,ZKGPY9427G,8499-2247-8996,1989-07-02 00:00:00,Hyderabad,Telangana,5851.0,Gig Worker,2025-10-13 20:58:00,REJECTED,LOW,True,True
USR54081,Janaki Shroff,DCKQO9154A,5040-8057-6587,1985-07-18 19:20:00,Mumbai,Maharashtra,50587.0,Salaried,,VERIFIED,MEDIUM,True,True
USR52388,Ishani Shere,CYCIZ3526J,7199-1881-3584,1989-06-30 17:05:36,Delhi,Delhi,14562.0,Gig Worker,2025-08-12 00:00:00,VERIFIED,MEDIUM,True,True
USR34561,Anjali Choudhary,CLTIS3941K,6580-1019-5294,2006-10-31 00:00:00,Jalandhar,Punjab,,Salaried,2024-09-02 00:00:00,VERIFIED,LOW,True,True
USR95238,Amruta Lalla,JEHYN8450N,5693-9415-7057,1989-08-23 00:00:00,Ludhiana,Punjab,17800.0,Farmer,2025-08-28 00:00:00,VERIFIED,LOW,True,True
USR33955,Eshana Datta,UCDRA3583C,7554-5244-3853,1967-02-04 00:00:00,Kolkata,West Bengal,53135.0,Retired,2026-03-05 00:00:00,VERIFIED,HIGH,True,True
USR81348,Kamala Murthy,UQIFP5968Z,7963-5698-8091,1977-01-24 07:01:00,Jalandhar,Punjab,75600.0,Student,2025-04-23 00:00:00,VERIFIED,LOW,True,True
USR57715,Sathvik Bhatnagar,ZDJWN3516N,2354-9340-3406,1961-09-17 00:00:00,Bengaluru,Karnataka,14223.0,Student,2024-04-07 00:00:00,VERIFIED,LOW,True,True
USR64847,Isaiah Oak,SGULJ4579Q,1961-3417-3112,1989-01-02 13:45:00,Hyderabad,Telangana,43100.0,Farmer,2024-02-16 00:00:00,VERIFIED,LOW,True,True
USR89855,Pranav Goswami,PUMHC3688C,1259112671,2003-11-03 00:00:00,Amritsar,Punjab,44988.0,Gig Worker,2025-06-17 00:00:00,VERIFIED,HIGH,True,False
USR57847,Zayan Bains,NHAAK6754F,5132-6812-7745,1978-10-27 00:00:00,Chennai,Tamil Nadu,11488.0,Gig Worker,2026-02-08 23:04:36,VERIFIED,LOW,True,True
USR12032,Yauvani Tandon,UBKNW2467X,0094-6777-7217,2005-03-03 00:00:00,Amritsar,Punjab,14852.0,Unemployed,2024-04-15 08:10:00,VERIFIED,HIGH,True,True
USR99159,Samuel Bala,JCDVK1958D,7770-1230-2302,2005-09-02 00:00:00,Jaipur,Rajasthan,,Self Employed,,VERIFIED,LOW,True,True
USR84772,Brinda Gulati,HTTOZ5634W,XXXX-XXXX-0174,1998-05-14 00:00:00,Hyderabad,Telangana,35735.0,Salaried,2025-06-08 00:00:00,VERIFIED,LOW,True,True
USR67824,Radhika Chad,FJDFN4455M,9587-0607-4338,1975-02-17 06:54:18,Jalandhar,Punjab,10453.0,Salaried,2025-07-08 00:00:00,VERIFIED,LOW,True,True
USR72616,Rohan Sachdev,TMLOU0906D,XXXX-XXXX-5260,1977-06-06 17:43:21,Hyderabad,Telangana,38300.0,Salaried,2025-06-14 18:14:58,VERIFIED,LOW,True,True
USR14646,Jhalak Goyal,TJVKR1587K,6515-0075-8467,1977-06-02 00:00:00,Mumbai,Maharashtra,18700.0,Retired,2024-12-19 00:00:00,REJECTED,LOW,True,True
USR45872,Chaman Dubey,,8030-2411-7850,1991-07-05 00:00:00,Poona,Maharashtra,22500.0,Unemployed,2024-03-28 12:01:13,VERIFIED,MEDIUM,False,True
USR66725,Aarnav Khare,ZNUJX6042,5838-9313-4509,1970-12-05 00:00:00,Ldh,Punjab,,Business Owner,2025-07-07 00:00:00,VERIFIED,LOW,False,True
USR48497,Bima1A 00Mmen,AQSJK8241R,5587-5837-5620,1995-10-20 00:00:00,Hyderabad,Telangana,,Unemployed,2024-03-13 00:00:00,VERIFIED,LOW,True,True
USR11414,Udarsh Pai,XVBQR7585X,2651-8136-0882,2007-10-27 00:00:00,Bengaluru,Karnataka,37092.0,Salaried,2025-05-09 05:07:12,VERIFIED,LOW,True,True
USR12712,Yoshita Saxena,ROCYO1113H,1694-0364-4753,1967-11-02 02:48:00,Pune,Maharashtra,10021.0,Freelancer,2025-06-16 15:01:00,PENDING,MEDIUM,True,True
USR89221,Pushti Kapoor,TOWOZ7139P,2929-4832-4763,1995-11-18 14:15:48,Chennai,Tamil Nadu,27261.0,Self Employed,2025-04-23 09:11:37,VERIFIED,LOW,True,True
USR27720,Teerth Khosla,ADLQH4352I,8938-2404-7963,1997-03-31 00:00:00,Jalandhar,Punjab,46001.0,Farmer,2025-05-20 00:00:00,VERIFIED,UNKNOWN,True,True
USR37921,Pushti Dube,JDWZE8863W,6398-8293-0911,1974-07-11 00:00:00,Jaipur,Rajasthan,20996.0,Self Employed,2025-05-14 00:00:00,VERIFIED,LOW,True,True
USR69468,Vasudha Ranganathan,QFFVS8320C,9665145128,1976-09-26 00:00:00,Jalandhar,Punjab,13902.0,Business Owner,2025-10-08 13:02:19,VERIFIED,LOW,True,False
USR78563,Sanya Badal,KVEWC1523D,1687-1122-5781,1973-02-27 00:00:00,Lucknow,Uttar Pradesh,17579.0,Salaried,2025-10-21 00:00:00,PENDING,LOW,True,True
USR92823,Liam Ramakrishnan,ZMLOY8539Y,,1972-08-30 12:27:15,Poona,Maharashtra,41321.0,Gig Worker,2024-01-13 00:00:00,VERIFIED,LOW,True,False
USR64694,Hema Krishnan,QJWFY1241C,2094-2741-7476,1985-10-19 08:44:00,Amritsar,Punjab,,Student,2024-09-06 00:00:00,VERIFIED,MEDIUM,True,True
USR82046,Indira Dass,XGTUM1502R,,1970-12-09 00:00:00,Pune,Maharashtra,16584.0,Freelancer,2025-06-10 22:22:10,VERIFIED,LOW,True,False
USR87925,Gaurangi Mann,GWANY9088A,8614-2270-2581,1997-07-06 15:56:12,Chennai,Tamil Nadu,33393.0,Student,2025-01-11 02:41:51,VERIFIED,LOW,True,True
USR12727,Vinaya Bhatt,TAUHK5750E,9626-4767-9385,2000-10-10 00:00:00,Pune,Maharashtra,18757.0,Salaried,,PENDING,LOW,True,True
USR43401,Vaishnavi Uppal,KVYKS4038N,2206111378,1974-12-20 13:25:46,Bengaluru,Karnataka,49600.0,Unemployed,2026-01-30 06:05:00,VERIFIED,LOW,True,False
USR81751,Damini Sahota,MQFFN5920B,2144-0799-7572,,Chennai,Tamil Nadu,38974.0,Student,2025-07-26 00:00:00,VERIFIED,LOW,True,True
USR67492,Amruta Patil,DDBCI0733Z,XXXX-XXXX-7004,1962-06-15 00:00:00,Mumbai,Maharashtra,28111.0,Retired,2025-02-08 00:00:00,VERIFIED,HIGH,True,True
USR66960,Onveer Manne,AGIZA8392N,5072-8922-0321,1994-10-31 18:40:21,Lucknow,Uttar Pradesh,94846.0,Salaried,2026-09-02 00:00:00,VERIFIED,LOW,True,True
USR87631,Vasana Chahal,NNNLI5937K,0509-0192-2171,1995-11-01 00:00:00,Delhi,Delhi,26969.0,Student,,VERIFIED,LOW,True,True
USR12554,Daksha Devan,TUKNM1171,1843-0312-0756,,Amritsar,Punjab,27859.0,Student,,VERIFIED,LOW,False,True
USR38028,Kashvi Chauhan,,5643-8227-5594,1990-07-06 00:00:00,Pune,Maharashtra,20304.0,Business Owner,2024-03-26 10:32:21,PENDING,LOW,False,True
USR88673,Kavya Sidhu,WYRVY3003K,1602-8851-6322,1998-10-30 00:00:00,Pune,Maharashtra,40435.0,Unemployed,2024-10-15 11:06:00,PENDING,MEDIUM,True,True
USR31531,Samarth Bhatt,ZYPLR8369F,8232757927,2002-07-25 00:00:00,Hyderabad,Telangana,,Freelancer,2024-01-18 06:05:51,VERIFIED,LOW,True,False
USR78383,David Biswas,RHEIF0029,XXXX-XXXX-4786,1964-01-05 19:44:31,Poona,Maharashtra,30291.0,Retired,2025-08-14 13:48:37,VERIFIED,LOW,False,True
USR34851,Zilmilde,QUBEO9067X,3343-4657-9155,1961-07-02 00:00:00,Kolkata,West Bengal,17019.0,Salaried,2024-12-10 00:00:00,VERIFIED,LOW,True,True
USR97337,Yamini Sidhu,BXJ019104U,7725-9921-2724,2003-10-24 00:00:00,Delhi,Delhi,13748.0,Student,2025-07-11 23:54:00,REJECTED,MEDIUM,False,True
USR78642,Aditya Tiwari,AAQWY9720C,9802-5284-9531,1964-04-19 00:00:00,Hyderabad,Telangana,18684.0,Salaried,,VERIFIED,LOW,True,True
USR12259,Megha Dutta,HUSPF9765K,XXXX-XXXX-7020,2002-09-10 00:00:00,Ludhiana,Punjab,28464.0,Retired,,VERIFIED,LOW,True,True
USR50552,Unnati Yohannan,WJXUG0126M,9241-3262-7650,1969-11-12 05:17:10,Chennai,Tamil Nadu,15843.0,Freelancer,2026-02-17 00:00:00,VERIFIED,LOW,True,False
USR90916,Gaurav Kakar,QHAYT1460L,,1963-11-10 22:41:00,Hyderabad,Telangana,29111.0,Farmer,2024-04-20 17:33:59,VERIFIED,MEDIUM,True,False
USR13829,Ekiya Kuruvilla,CFORI4349E,0558-1073-6557,1967-08-11 21:07:00,Jaipur,Rajasthan,20104.0,Retired,2025-02-02 00:00:00,PENDING,LOW,True,True
USR64787,Ekanta Balasubramanian,FBTIU0823O,,2002-03-23 00:00:00,Ludhiana,Punjab,,Salaried,2026-01-23 00:00:00,VERIFIED,MEDIUM,True,False
USR91565,Watika Sant,ZRFXS8494T,6504-3221-3176,,Kolkata,West Bengal,,Salaried,,VERIFIED,LOW,True,True
USR62763,Gayathri Manne,ZSOGG0706D,4107-0923-0613,1986-11-12 00:00:00,Mumbay,Maharashtra,,Salaried,2024-07-04 00:00:00,VERIFIED,LOW,True,True
USR76161,Timothy Dugal,QOBJL2092,7761-0238-1846,,Jaipur,Rajasthan,17726.0,Freelancer,2025-03-09 00:00:00,VERIFIED,MEDIUM,False,False
USR65408,Ba1Jiwan Prasad,JXAKV1197I,2016-1152-1064,1972-04-03 15:21:19,Bengaluru,Karnataka,,Business Owner,2025-09-17 00:00:00,VERIFIED,MEDIUM,True,True
USR55027,Qushi Gera,PEKXU9895N,,1997-06-07 00:00:00,Amritsar,Punjab,17931.0,Business Owner,2024-01-30 00:00:00,VERIFIED,MEDIUM,True,False
USR93402,Qarin Kalita,NECTC4185Q,6251-9732-9510,,Bengaluru,Karnataka,17351.0,Freelancer,2025-06-08 00:00:00,REJECTED,LOW,True,True
USR12641,Kevin Narayan,TUFPI3502G,0953-4242-2753,1973-08-15 00:00:00,Mumbai,Maharashtra,19339.0,Unemployed,2026-01-30 00:00:00,REJECTED,UNKNOWN,True,True
USR10106,Onveer Devi,BJQZX0061,9709-7696-2188,2004-10-20 01:18:08,Ludhiana,Punjab,27821.0,Unemployed,2024-01-19 00:00:00,VERIFIED,LOW,False,True
USR72037,Kashvi Chadha,PLKEW8714K,9638-8981-6387,1974-10-17 00:00:00,Jaipur,Rajasthan,50920.0,Student,2025-01-13 00:00:00,PENDING,MEDIUM,True,True
USR66186,Ba1Haar Pau,AJBPV8022L,4312-9294-5349,2006-08-24 00:00:00,Lucknow,Uttar Pradesh,41637.0,Salaried,2025-08-22 00:00:00,VERIFIED,MEDIUM,True,False
USR75501,Hamsini Singh,HDTDD5933N,5168-4154-6281,1998-06-01 00:00:00,Kolkata,West Bengal,23298.0,Farmer,2025-10-09 06:07:00,VERIFIED,HIGH,True,True
USR41681,Yug Batra,YFQEP0603R,4484-0878-9111,2003-07-18 00:00:00,Kolkata,West Bengal,24485.0,Salaried,2025-07-11 08:28:32,VERIFIED,UNKNOWN,True,True
USR28683,Varsha Konda,RFOPQ6552W,0174-1733-1492,1987-02-18 00:00:00,Hyderabad,Telangana,19212.0,Farmer,2025-08-21 00:00:00,VERIFIED,LOW,True,True
USR47361,Damyanti Mishra,DONFP3180H,5028-0838-3193,1974-04-12 00:00:00,Amritsar,Punjab,34100.0,Student,2024-11-01 00:00:00,PENDING,LOW,True,True
USR25268,Anth0Ny Nagi,TOWRG7777A,3724-5580-0751,1963-01-10 00:00:00,Chennai,Tamil Nadu,18100.0,Unemployed,2024-10-31 00:00:00,VERIFIED,LOW,True,True
USR83610,Yashodhara Parikh,WSBPP0364B,7217-6481-5455,1985-10-22 00:00:00,Jaipur,Rajasthan,38768.0,Unemployed,2025-09-27 19:51:20,VERIFIED,UNKNOWN,True,True
USR29588,Anay Jani,YTOCC6014O,5286-7515-6349,1965-06-18 11:45:10,Delhi,Delhi,39149.0,Self Employed,,PENDING,HIGH,True,True
USR80030,Upadhriti Kala,ZDOCD0838M,XXXX-XXXX-1075,1962-06-27 00:00:00,Lucknow,Uttar Pradesh,24300.0,Unemployed,2024-12-12 00:00:00,VERIFIED,HIGH,True,True
USR80887,Vivaan Pai,OFRRW2788N,0987-0253-7054,1976-09-15 00:00:00,Hyderabad,Telangana,32420.0,Salaried,2025-04-05 00:00:00,VERIFIED,LOW,True,True
USR32941,Vidhi Bajwa,QXKYD7064G,5365-4240-3158,1989-02-05 00:00:00,Delhi,Delhi,16569.0,Farmer,2025-11-20 00:00:00,VERIFIED,UNKNOWN,True,True
USR10840,Kritika Sethi,,1679-2122-4716,1990-02-25 00:00:00,Chennai,Tamil Nadu,12748.0,Retired,2025-02-13 00:00:00,PENDING,UNKNOWN,False,True
USR98011,Eiravati Jaggi,NWRDV8518N,6198-7427-2908,1976-03-27 00:00:00,Lucknow,Uttar Pradesh,75708.0,Student,2024-03-14 12:58:00,VERIFIED,LOW,True,True
USR87453,Daksh Nadkarni,GHVCT1523N,1884-9614-6685,1965-05-09 00:00:00,Kolkata,West Bengal,10599.0,Unemployed,2025-06-11 21:53:06,VERIFIED,LOW,True,True
USR32523,Geetika Singhal,APUFP2163T,0896-4768-2915,1981-05-13 10:15:52,Lucknow,Uttar Pradesh,16483.0,Salaried,2024-01-30 10:49:34,REJECTED,LOW,True,True
USR33626,Tanmayi Mitter,REWBG3850W,5084-0759-0250,1975-05-11 00:00:00,Lucknow,Uttar Pradesh,,Self Employed,2025-12-05 00:00:00,VERIFIED,MEDIUM,True,True
USR63851,Jai Sidhu,ECRTT9193S,,1980-09-28 02:44:00,Chennai,Tamil Nadu,22664.0,Farmer,,VERIFIED,LOW,True,False
USR38536,Jalsa Atwal,ULUDD8458Z,2366-8615-5317,2006-12-18 00:00:00,Ludhiana,Punjab,20626.0,Business Owner,2025-05-28 10:13:00,VERIFIED,MEDIUM,True,True
USR54689,Anamika Puri,FOBSL8920W,4370-4502-3786,1974-11-03 05:18:59,Delhi,Delhi,13771.0,Gig Worker,2025-10-05 07:56:40,VERIFIED,LOW,True,True
USR29996,Qasim Hans,QHALF2687S,5485-2432-3763,1971-03-16 03:37:41,Pune,Maharashtra,,Gig Worker,2025-04-21 13:27:55,VERIFIED,HIGH,True,True
USR81970,Utkarsh Mistry,LMVXF1675A,0055-2228-3473,1969-01-27 09:16:08,Kolkata,West Bengal,24405.0,Unemployed,2025-11-14 00:00:00,REJECTED,LOW,True,True
USR68279,Jagvi Ahluwalia,SJTRD2093B,2664-2078-3275,1970-03-15 05:14:19,Kolkata,West Bengal,7316.0,Student,2024-01-03 00:00:00,VERIFIED,LOW,True,True
USR54780,Reyansh Basak,DZSAA7654X,XXXX-XXXX-3534,2005-09-30 19:47:52,Amritsar,Punjab,16278.0,Student,2025-03-14 00:00:00,VERIFIED,LOW,True,True
USR61940,Frederick Srivastava,LSGQH8798E,3687-7757-0165,2006-01-25 00:57:00,Bengaluru,Karnataka,22357.0,Farmer,2025-12-23 00:00:00,VERIFIED,LOW,True,True
USR69025,Girish Chanda,T1SGJ9709L,2512-0385-7617,1981-03-15 00:00:00,Amritsar,Punjab,54713.0,Retired,2025-01-05 00:00:00,VERIFIED,LOW,False,True
USR91905,Samar Rajagopal,RFQKJ5455T,3727-9793-0824,1960-08-24 00:00:00,Pune,Maharashtra,29697.0,Self Employed,2025-07-18 00:00:00,VERIFIED,MEDIUM,True,False
USR12376,Odika Ramanathan,DJNUY5880R,4511-7617-4536,1960-08-13 11:07:00,Hyderabad,Telangana,21021.0,Business Owner,,VERIFIED,LOW,True,True
USR35643,Oscar Bhatia,BMRGE1859J,4469-4660-9690,1965-10-16 00:00:00,Bengaluru,Karnataka,,Freelancer,2025-11-19 01:29:00,VERIFIED,UNKNOWN,True,True
USR25123,Tripti Dutta,KVP0M1964T,3626-7155-5580,,Jaipur,Rajasthan,19107.0,Freelancer,2024-06-15 00:00:00,VERIFIED,LOW,False,True
USR26212,Maanas Dugar,XXVPF7436T,9619-5508-2836,1961-01-30 00:00:00,Jaipur,Rajasthan,40346.0,Self Employed,2025-01-22 00:00:00,VERIFIED,HIGH,True,True
USR23256,Danieldoshi,OIEZV3021J,5197-3017-6184,1974-12-20 00:00:00,Jaipur,Rajasthan,37957.0,Farmer,2026-03-31 00:00:00,PENDING,MEDIUM,True,True
USR89198,Azad Borra,LGHGL1710F,4606-7150-0399,2000-05-10 00:00:00,Chennai,Tamil Nadu,34064.0,Retired,2025-06-11 20:11:12,PENDING,HIGH,True,True
USR49415,Pooja Sur,KUBCF2840C,9585-6676-3035,1972-11-24 00:00:00,Delhi,Delhi,,Retired,2024-08-10 22:21:00,VERIFIED,HIGH,True,True
USR31474,Manan Chad,POVEH6857P,XXXX-XXXX-4031,1960-07-09 00:00:00,Mumbai,Maharashtra,,Freelancer,2024-06-07 00:00:00,VERIFIED,HIGH,True,True
USR29235,Ishwarbhatnagar,HCMCA3850C,0909-5831-2311,1994-05-05 00:00:00,Lucknow,Uttar Pradesh,29152.0,Gig Worker,2024-07-15 00:00:00,VERIFIED,LOW,True,True
USR15537,Abha Kant,,5749-0911-6446,1988-02-13 23:42:14,Chennai,Tamil Nadu,19086.0,Gig Worker,2025-02-24 00:00:00,REJECTED,LOW,False,True
USR95718,Madhav Gaba,EGBVE9425S,6038-8517-6585,1981-03-07 01:08:00,Lucknow,Uttar Pradesh,21600.0,Gig Worker,2024-08-21 14:26:00,REJECTED,MEDIUM,True,True
USR43916,Rehaan Pall,,,1979-05-14 19:58:00,Amritsar,Punjab,22228.0,Salaried,2025-10-17 00:00:00,VERIFIED,MEDIUM,False,False
USR20613,Henry Sur,QYVRG1578W,,1974-07-12 00:00:00,Delhi,Delhi,51840.0,Unemployed,2024-02-18 00:00:00,VERIFIED,MEDIUM,True,False
USR90671,Shivani Raj,UUKCO7212N,3169-6791-5748,1999-04-05 00:00:00,Jalandhar,Punjab,26045.0,Gig Worker,2024-05-08 00:00:00,VERIFIED,LOW,True,True
USR25895,Zayyan Manne,,2996-7558-8489,1983-04-19 00:00:00,Mumbai,Maharashtra,152303.0,Farmer,2025-07-23 00:00:00,VERIFIED,LOW,False,True
USR15100,Deepa Som,VXRJR0048K,2761-9615-1102,1980-12-29 00:00:00,Delhi,Delhi,53380.0,Freelancer,2025-08-07 21:47:37,VERIFIED,MEDIUM,True,True
USR99023,Mitali Vasa,BSRGS0982B,,1980-12-12 01:21:00,Mumbai,Maharashtra,14234.0,Farmer,2024-04-20 00:00:00,PENDING,LOW,True,False
USR17925,Tanay Bhargava,,5736-7271-9734,1972-03-17 18:54:00,Poona,Maharashtra,29571.0,Gig Worker,2024-04-03 23:35:23,VERIFIED,LOW,False,True
USR49706,Logan Panchal,HVIKQ7945S,1579-5137-4682,1984-01-09 00:00:00,Jalandhar,Punjab,18541.0,Business Owner,2025-06-26 04:04:00,VERIFIED,LOW,True,True
USR54107,Chatura Chaudhary,IOWKV5784F,,1965-12-19 00:00:00,Chennai,Tamil Nadu,62423.0,Farmer,2024-12-04 00:00:00,VERIFIED,LOW,True,False
USR86514,Zashil Thaker,NIMUF4604J,4963-5934-3524,,Chennai,Tamil Nadu,,Self Employed,2026-02-12 00:00:00,VERIFIED,HIGH,True,True
USR31882,Amaira Doctor,MMJCH7791I,0013-9577-4531,1985-12-02 00:00:00,Kolkata,West Bengal,,Salaried,2025-07-22 00:00:00,REJECTED,LOW,True,True
USR99738,Nathan Ch0Kshi,YGYLU0418E,5252-4864-8385,1979-01-06 18:05:13,Kolkata,West Bengal,34524.0,Gig Worker,2025-04-02 03:43:00,VERIFIED,HIGH,True,False
USR86092,Hredhaan Ramakrishnan,JFYTU9220E,8361-3621-7240,1962-12-18 00:00:00,Ldh,Punjab,69911.0,Freelancer,2024-10-07 00:00:00,VERIFIED,LOW,True,True
USR58479,Vidhi Cheema,OYTFF9487M,4909139611,1979-08-07 18:41:28,Jaipur,Rajasthan,31591.0,Salaried,2025-03-20 14:14:51,PENDING,UNKNOWN,True,False
USR57197,Prisha Saha,PJIHR7446Z,9706-1096-8518,1983-06-16 00:57:00,Jaipur,Rajasthan,26055.0,Self Employed,2024-11-11 00:00:00,VERIFIED,HIGH,True,True
USR85522,Gunbirmutti,PDOOQ1187P,6321-6509-7921,2002-09-10 00:00:00,Bengaluru,Karnataka,12639.0,Freelancer,2024-02-05 00:00:00,VERIFIED,LOW,True,True
USR49256,Veda Sarraf,AVRVV6611P,5402-7694-2666,1993-01-23 00:00:00,Delhi,Delhi,14153.0,Farmer,,VERIFIED,LOW,True,True
USR95323,Jairaj Walla,GFUDZ6198G,7539-8523-7729,1960-10-19 00:00:00,Ldh,Punjab,23476.0,Retired,2024-04-16 11:52:14,VERIFIED,HIGH,True,True
USR16870,Hritik Sawhney,BOVOL5794H,6342-2725-5749,2006-06-25 00:00:00,Kolkata,West Bengal,51000.0,Gig Worker,2025-12-10 00:00:00,VERIFIED,LOW,True,True
USR42603,Upasna Patla,VSHRQ1817I,8089-0132-8733,1979-10-07 14:28:00,Mumbai,Maharashtra,25100.0,Retired,2025-06-18 00:00:00,REJECTED,UNKNOWN,True,True
USR56985,Akshay Sarraf,TIHEB2672D,8637-9658-9644,1960-06-24 00:00:00,Amritsar,Punjab,29074.0,Student,2025-12-29 16:44:40,PENDING,LOW,True,True
USR17024,Chakradev Puri,OJREF0173O,XXXX-XXXX-4839,1979-06-05 00:00:00,Jaipur,Rajasthan,18817.0,Business Owner,2025-02-16 00:00:00,VERIFIED,MEDIUM,True,True
USR44453,Samesh Varghese,MVAFZ3145K,7866-4137-4841,1976-11-07 00:00:00,Mumbai,Maharashtra,12002.0,Salaried,2025-08-09 00:00:00,VERIFIED,UNKNOWN,True,True
USR38279,Sai Bhatnagar,JJBWM6013B,4456-1294-8686,1962-03-13 00:00:00,Delhi,Delhi,39621.0,Salaried,2025-03-26 16:00:10,VERIFIED,MEDIUM,True,True
USR41445,Ekantika Sood,WWUIQ7305Q,9735-3078-2069,1995-03-24 00:00:00,Jaipur,Rajasthan,26538.0,Self Employed,2025-05-29 00:00:00,VERIFIED,LOW,True,True
USR34284,Samarth Mukh0Padhyay,XPF1P6404T,2334-8149-9145,,Jaipur,Rajasthan,9396.0,Retired,2025-10-13 08:17:32,VERIFIED,MEDIUM,False,True
USR86050,Jatin Trivedi,VVVKL5337W,9602-4531-7276,1963-01-25 01:50:00,Ldh,Punjab,56700.0,Farmer,2026-01-02 15:23:08,VERIFIED,UNKNOWN,True,True
USR20289,Oni Wason,ZAIAS9738T,,2003-05-20 12:42:50,Jalandhar,Punjab,16404.0,Self Employed,2025-10-25 19:29:45,PENDING,LOW,True,False
USR72635,Chanchal Bhat,ZFWXS9070U,1269-3076-2784,1963-06-25 13:35:00,Ludhiana,Punjab,,Self Employed,2025-02-07 00:00:00,PENDING,LOW,True,True
USR95189,Jackson Butala,VWZYO0084D,3303-2677-5626,1966-07-22 09:11:14,Amritsar,Punjab,14735.0,Gig Worker,2025-04-07 00:00:00,VERIFIED,MEDIUM,True,True
USR32217,Yashawini Singhal,OWNDF9050V,4934-2489-0669,1971-03-03 10:59:00,Chennai,Tamil Nadu,33266.0,Freelancer,2025-11-27 17:03:15,VERIFIED,LOW,True,True
USR55691,Radhika Jha,YTM1Y2662W,5689-7942-1273,1963-10-25 00:00:00,Hyderabad,Telangana,40837.0,Business Owner,2026-02-18 00:00:00,VERIFIED,MEDIUM,False,True
USR54751,Logan Vohra,RNLIM9494N,1368-3013-5923,1963-07-24 00:00:00,Pune,Maharashtra,34484.0,Student,2024-03-27 14:43:00,VERIFIED,MEDIUM,True,True
USR18659,Forum Cheema,NLREH0323Y,5147-3769-9314,1992-06-20 00:00:00,Ludhiana,Punjab,57808.0,Student,2024-12-24 00:00:00,VERIFIED,LOW,True,True
USR73059,Bahadurjit Choudhry,PCONT5881Y,0763-0508-5124,1993-07-31 00:00:00,Lucknow,Uttar Pradesh,19572.0,Gig Worker,2024-06-19 00:00:00,VERIFIED,HIGH,True,True
USR57354,Advaith Ramesh,XZRVH7755S,5015-3896-5967,,Chennai,Tamil Nadu,13300.0,Salaried,2024-06-11 00:00:00,PENDING,LOW,True,True
USR43938,Tim0Thy Nanda,VAJKN6989R,6194-1334-2118,1969-12-12 00:00:00,Jalandhar,Punjab,28707.0,Unemployed,2024-09-04 00:00:00,VERIFIED,HIGH,True,False
USR71109,Jeremiah Parekh,ABHQW7897O,4022-1122-7275,1979-10-22 00:00:00,Mumbai,Maharashtra,37162.0,Self Employed,2025-08-27 00:00:00,VERIFIED,MEDIUM,True,True
USR25992,Damini Babu,OSJIP7385X,0817-7679-4507,1994-08-09 00:00:00,Ludhiana,Punjab,14071.0,Salaried,2024-01-08 21:09:41,VERIFIED,UNKNOWN,True,True
USR37768,Theodore Nayak,NVYDL3680W,9170-4385-8999,,Lucknow,Uttar Pradesh,,Business Owner,,VERIFIED,LOW,True,True
USR30030,Hitesh Khosla,AIGAP1863K,6492-5226-5404,,Hyderabad,Telangana,33170.0,Freelancer,2025-05-18 08:54:46,VERIFIED,MEDIUM,True,True
USR67281,Wahab Bandi,DZPBO9918Q,6315-2851-9484,1972-03-06 02:46:40,Bengaluru,Karnataka,24198.0,Gig Worker,2024-05-29 00:00:00,VERIFIED,LOW,True,True
USR58206,Kabir Shan,DVEMX38900,,1987-09-12 21:33:16,Jaipur,Rajasthan,65202.0,Self Employed,2025-08-26 11:05:00,VERIFIED,MEDIUM,False,False
